,ACCIDENT_NO,ACCIDENT_DATE,ACCIDENT_TIME,ACCIDENT_TYPE,ACCIDENT_TYPE_DESC,DAY_OF_WEEK,DAY_WEEK_DESC,DCA_CODE,DCA_DESC,DIRECTORY,EDITION,PAGE,GRID_REFERENCE_X,GRID_REFERENCE_Y,LIGHT_CONDITION,LIGHT_CONDITION_DESC,NO_OF_VEHICLES,NO_PERSONS,NO_PERSONS_INJ_2,NO_PERSONS_INJ_3,NO_PERSONS_KILLED,NO_PERSONS_NOT_INJ,POLICE_ATTEND,ROAD_GEOMETRY,ROAD_GEOMETRY_DESC,SEVERITY,SPEED_ZONE,NODE_ID,NODE_TYPE,AMG_X,AMG_Y,LG_AREA_NAME,REGION_NAME,DEG_URBAN_NAME,LATITUDE,LONGITUDE,POSTCODE,NEAREST_NATIONAL_PARK_NAME
885,T20090004109,14/10/08,06.45.00,3,Struck animal,3,Tuesday,167,STRUCK ANIMAL                        ,VCS,9,58,G,6,2,Dusk/Dawn,1,1,1,0,0,0,2,5,Not at intersection,2,100,220922,N,2404540.582,2465801.99,HEPBURN,WESTERN REGION,RURAL_VICTORIA,-37.30332,143.9231,3364,Brisbane Ranges National Park
886,T20090004237,04/02/09,21.00.00,3,Struck animal,4,Wednesday,167,STRUCK ANIMAL                        ,VCS,9,22,J,9,5,Dark No street lights,1,1,1,0,0,0,1,2,T intersection,2,100,58076,I,2543151.307,2613997.961,MOIRA,NORTH EASTERN REGION,RURAL_VICTORIA,-35.97162,145.47842,3640,Lower Goulburn National Park
887,T20090004824,10/02/09,09.30.00,3,Struck animal,3,Tuesday,167,STRUCK ANIMAL                        ,VCS,9,53,D,7,1,Day,1,1,0,1,0,0,2,5,Not at intersection,3,100,220739,N,2159490.308,2452626.299,WEST WIMMERA,WESTERN REGION,RURAL_VICTORIA,-37.36494,141.15455,3312,Lower Glenelg National Park
888,T20090005871,18/02/09,00.10.00,3,Struck animal,4,Wednesday,167,STRUCK ANIMAL                        ,MEL,40,311,J,12,5,Dark No street lights,1,1,0,1,0,0,1,5,Not at intersection,3,70,220919,N,2544252.412,2393359.295,CARDINIA,METROPOLITAN SOUTH EAST REGION,RURAL_VICTORIA,-37.95989,145.50356,3781,Dandenong Ranges National Park
889,T20090006689,16/02/09,18.30.00,3,Struck animal,2,Monday,167,STRUCK ANIMAL                        ,VCS,9,31,B,5,1,Day,1,1,0,1,0,0,2,5,Not at intersection,3,999,220975,N,2464030.852,2585840.834,CAMPASPE,NORTHERN REGION,RURAL_VICTORIA,-36.22568,144.5999,3561,Greater Bendigo National Park
890,T20090007034,27/02/09,06.40.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9,62,F,6,2,Dusk/Dawn,1,1,1,0,0,0,1,5,Not at intersection,2,100,220985,N,2574919.992,2471039.368,MURRINDINDI,NORTH EASTERN REGION,RURAL_VICTORIA,-37.258,145.84468,3712,Lake Eildon National Park
891,T20090007911,05/03/09,13.00.00,3,Struck animal,5,Thursday,167,STRUCK ANIMAL                        ,VCS,9,36,C,3,1,Day,1,1,1,0,0,0,1,5,Not at intersection,2,100,223766,N,2686193.019,2599547.03,TOWONG,NORTH EASTERN REGION,RURAL_VICTORIA,-36.08461,147.06748,3691,Chiltern-Mt Pilot National Park
892,T20090008813,12/03/09,05.30.00,3,Struck animal,5,Thursday,167,STRUCK ANIMAL                        ,VCS,9,72,B,7,5,Dark No street lights,1,1,0,1,0,0,2,5,Not at intersection,3,100,35037,N,2199200.792,2404322.686,GLENELG,SOUTH WESTERN REGION,RURAL_VICTORIA,-37.81352,141.58303,3309,Cobboboonee National Park
893,T20090009738,18/03/09,10.30.00,3,Struck animal,4,Wednesday,167,STRUCK ANIMAL                        ,VCS,9,1,B,3,1,Day,1,1,1,0,0,0,1,5,Not at intersection,2,100,34210,N,2133650.748,2813861.447,MILDURA,WESTERN REGION,RURAL_VICTORIA,-34.10314,141.03297,3496,Murray - Sunset National Park
894,T20090010005,10/03/09,02.20.00,3,Struck animal,3,Tuesday,167,STRUCK ANIMAL                        ,VCS,9,45,C,8,5,Dark No street lights,1,1,0,1,0,0,2,5,Not at intersection,3,100,223079,N,2471213.508,2512000.13,BENDIGO,NORTHERN REGION,RURAL_VICTORIA,-36.89141,144.67701,3523,Heathcote-Graytown National Park
895,T20090010849,25/03/09,15.00.00,3,Struck animal,4,Wednesday,167,STRUCK ANIMAL                        ,VCS,9,35,B,2,1,Day,1,2,1,0,0,1,1,5,Not at intersection,2,80,34858,N,2645791.971,2608156.235,INDIGO,NORTH EASTERN REGION,RURAL_VICTORIA,-36.01408,146.61734,3685,Chiltern-Mt Pilot National Park
896,T20090010960,26/03/09,20.20.00,3,Struck animal,5,Thursday,167,STRUCK ANIMAL                        ,MEL,40,356,A,6,5,Dark No street lights,1,1,0,1,0,0,2,5,Not at intersection,3,80,34029,N,2474526.956,2420194.34,MELTON,METROPOLITAN NORTH WEST REGION,RURAL_VICTORIA,-37.71881,144.71106,3335,Organ Pipes National Park
897,T20090011018,22/02/09,06.30.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,VCS,9,61,E,4,2,Dusk/Dawn,1,1,0,1,0,0,2,5,Not at intersection,3,80,222413,N,2519747.034,2485910.337,MITCHELL,NORTHERN REGION,RURAL_VICTORIA,-37.12677,145.22225,3660,Kinglake National Park
898,T20090011477,28/03/09,06.55.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9,637,T,3,5,Dark No street lights,1,1,0,1,0,0,2,5,Not at intersection,3,100,34369,N,2478329.288,2461055.817,MACEDON RANGES,NORTHERN REGION,RURAL_VICTORIA,-37.35071,144.75538,3434,Organ Pipes National Park
899,T20090011694,01/04/09,07.05.00,3,Struck animal,4,Wednesday,167,STRUCK ANIMAL                        ,VCS,9,47,B,7,2,Dusk/Dawn,1,1,0,1,0,0,2,5,Not at intersection,3,100,34592,N,2551667.276,2515021.913,STRATHBOGIE,NORTH EASTERN REGION,RURAL_VICTORIA,-36.8632,145.57951,3666,Lake Eildon National Park
900,T20090012976,03/04/09,20.05.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,MEL,40,429,C,8,5,Dark No street lights,1,1,0,1,0,0,2,5,Not at intersection,3,100,222475,N,2432639.101,2380388.762,GOLDEN PLAINS,SOUTH WESTERN REGION,RURAL_VICTORIA,-38.07535,144.2323,3331,Brisbane Ranges National Park
901,T20090013078,09/04/09,18.25.00,3,Struck animal,5,Thursday,167,STRUCK ANIMAL                        ,VCS,9,34,C,8,2,Dusk/Dawn,1,1,1,0,0,0,1,5,Not at intersection,2,100,34615,N,2595774.005,2562797.025,BENALLA,NORTH EASTERN REGION,RURAL_VICTORIA,-36.4292,146.06817,3673,Warby-Ovens National Park
902,T20090013481,10/04/09,21.40.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9,45,H,4,5,Dark No street lights,1,1,1,0,0,0,2,5,Not at intersection,2,70,34814,N,2498195.222,2539584.286,CAMPASPE,NORTHERN REGION,RURAL_VICTORIA,-36.64325,144.97982,3612,Heathcote-Graytown National Park
903,T20090013836,14/04/09,05.55.00,3,Struck animal,3,Tuesday,167,STRUCK ANIMAL                        ,MEL,40,355,K,7,5,Dark No street lights,1,2,1,0,0,1,1,5,Not at intersection,2,80,130542,N,2474401.353,2419707.11,MELTON,METROPOLITAN NORTH WEST REGION,RURAL_VICTORIA,-37.7232,144.70962,3335,Organ Pipes National Park
904,T20090013988,16/04/09,19.20.00,3,Struck animal,5,Thursday,167,STRUCK ANIMAL                        ,VCS,9,59,F,2,5,Dark No street lights,2,3,0,2,0,1,1,5,Not at intersection,3,100,222338,N,2437162.208,2493825.979,MOUNT ALEXANDER,NORTHERN REGION,RURAL_VICTORIA,-37.05354,144.29344,3451,Greater Bendigo National Park
905,T20090013999,17/04/09,01.20.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9,414,K,10,5,Dark No street lights,1,2,0,1,0,1,1,5,Not at intersection,3,90,222345,N,2458141.203,2456284.509,MACEDON RANGES,NORTHERN REGION,RURAL_VICTORIA,-37.39302,144.52723,3442,Organ Pipes National Park
906,T20090014177,16/04/09,07.50.00,3,Struck animal,5,Thursday,167,STRUCK ANIMAL                        ,VCS,9,44,D,9,1,Day,1,1,0,1,0,0,2,5,Not at intersection,3,100,222269,N,2426347.923,2503455.878,MOUNT ALEXANDER,NORTHERN REGION,RURAL_VICTORIA,-36.96597,144.17279,3463,Greater Bendigo National Park
907,T20090014249,18/04/09,20.00.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9,682,A,4,5,Dark No street lights,1,1,1,0,0,0,1,5,Not at intersection,2,60,34902,N,2521027.275,2447356.643,MURRINDINDI,NORTH EASTERN REGION,RURAL_VICTORIA,-37.47417,145.23774,3757,Kinglake National Park
908,T20090014317,18/04/09,02.45.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9,46,D,9,5,Dark No street lights,1,1,0,1,0,0,1,5,Not at intersection,3,110,224541,N,2516268.957,2504127.544,MITCHELL,NORTHERN REGION,RURAL_VICTORIA,-36.96266,145.18271,3663,Heathcote-Graytown National Park
909,T20090014631,18/04/09,09.00.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9,59,B,7,1,Day,1,1,1,0,0,0,2,5,Not at intersection,2,100,35016,N,2415527.131,2459051.418,HEPBURN,WESTERN REGION,RURAL_VICTORIA,-37.36521,144.04627,3364,Brisbane Ranges National Park
910,T20090015466,26/04/09,21.05.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,VCS,9,98,F,3,5,Dark No street lights,1,1,0,1,0,0,1,5,Not at intersection,3,100,222865,N,2664240.822,2380097.038,WELLINGTON,EASTERN REGION,RURAL_VICTORIA,-38.06588,146.87169,3847,Tarra-Bulga National Park
911,T20090016427,02/05/09,17.10.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9,35,A,6,2,Dusk/Dawn,1,1,1,0,0,0,2,5,Not at intersection,2,100,222630,N,2640247.181,2580347.052,WANGARATTA,NORTH EASTERN REGION,RURAL_VICTORIA,-36.26551,146.5609,3678,Chiltern-Mt Pilot National Park
912,T20090016606,02/05/09,18.45.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9,615,L,12,5,Dark No street lights,1,1,1,0,0,0,2,5,Not at intersection,2,100,222283,N,2442012.123,2517619.824,BENDIGO,NORTHERN REGION,RURAL_VICTORIA,-36.83942,144.3498,3551,Greater Bendigo National Park
913,T20090018156,12/05/09,06.50.00,3,Struck animal,3,Tuesday,167,STRUCK ANIMAL                        ,VCS,9,76,E,6,2,Dusk/Dawn,1,1,0,1,0,0,2,5,Not at intersection,3,100,222511,N,2392497.054,2414462.448,GOLDEN PLAINS,SOUTH WESTERN REGION,RURAL_VICTORIA,-37.7646,143.77982,3352,Brisbane Ranges National Park
914,T20090018445,17/05/09,05.40.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,VCS,9,58,F,8,5,Dark No street lights,1,5,1,0,0,4,1,5,Not at intersection,2,100,222793,N,2399427.461,2452353.937,HEPBURN,WESTERN REGION,RURAL_VICTORIA,-37.42397,143.86361,3363,Brisbane Ranges National Park
915,T20090019107,21/05/09,18.40.00,3,Struck animal,5,Thursday,167,STRUCK ANIMAL                        ,VCS,9,103,B,3,5,Dark No street lights,1,1,0,1,0,0,1,5,Not at intersection,3,999,222924,N,2593144.198,2320273.473,SOUTH GIPPSLAND,EASTERN REGION,RURAL_VICTORIA,-38.61458,146.06922,3957,Morwell National Park
916,T20090019626,14/05/09,23.30.00,3,Struck animal,5,Thursday,167,STRUCK ANIMAL                        ,VCS,9,22,H,9,5,Dark No street lights,1,1,1,0,0,0,1,5,Not at intersection,2,100,223215,N,2538318.039,2610961.672,MOIRA,NORTH EASTERN REGION,RURAL_VICTORIA,-35.99919,145.42498,3640,Lower Goulburn National Park
917,T20090019835,26/05/09,18.00.00,3,Struck animal,3,Tuesday,167,STRUCK ANIMAL                        ,VCS,9,100,C,8,2,Dusk/Dawn,1,1,0,1,0,0,1,5,Not at intersection,3,100,223188,N,2306184.514,2330982.305,MOYNE,SOUTH WESTERN REGION,RURAL_VICTORIA,-38.50247,142.77833,3268,Port Campbell National Park
918,T20090020124,28/05/09,12.00.00,3,Struck animal,5,Thursday,167,STRUCK ANIMAL                        ,VCS,9,45,E,6,1,Day,1,1,0,1,0,0,2,5,Not at intersection,3,999,223246,N,2479376.116,2527350.747,BENDIGO,NORTHERN REGION,RURAL_VICTORIA,-36.75328,144.76901,3523,Heathcote-Graytown National Park
919,T20090021527,06/06/09,21.30.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9,104,G,3,5,Dark No street lights,1,6,0,6,0,0,1,5,Not at intersection,3,100,223898,N,2661018.762,2322973.718,WELLINGTON,EASTERN REGION,RURAL_VICTORIA,-38.5809,146.84761,3874,Tarra-Bulga National Park
920,T20090021788,07/06/09,19.45.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,VCS,9,443,G,3,5,Dark No street lights,1,2,0,1,0,1,2,1,Cross intersection,3,100,55556,I,2434694.357,2398139.588,GEELONG,SOUTH WESTERN REGION,RURAL_VICTORIA,-37.91558,144.2573,3213,Brisbane Ranges National Park
921,T20090022160,10/06/09,02.25.00,3,Struck animal,4,Wednesday,167,STRUCK ANIMAL                        ,VCS,9,459,K,11,5,Dark No street lights,1,2,0,1,0,1,1,5,Not at intersection,3,100,223910,N,2549239.752,2355417.047,BASS COAST,EASTERN REGION,RURAL_VICTORIA,-38.30144,145.56287,3984,French Island National Park
922,T20090022334,11/06/09,18.45.00,3,Struck animal,5,Thursday,167,STRUCK ANIMAL                        ,VCS,9,44,C,9,5,Dark No street lights,1,1,0,1,0,0,1,5,Not at intersection,3,100,223944,N,2422188.616,2502501.299,MOUNT ALEXANDER,NORTHERN REGION,RURAL_VICTORIA,-36.97424,144.12598,3463,Greater Bendigo National Park
923,T20090022412,23/05/09,17.30.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9,63,G,3,2,Dusk/Dawn,1,1,0,1,0,0,2,5,Not at intersection,3,80,223955,N,2620472.994,2491834.4,MANSFIELD,NORTH EASTERN REGION,RURAL_VICTORIA,-37.06586,146.35487,3723,Lake Eildon National Park
924,T20090022573,14/06/09,20.35.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,MEL,40,313,A,5,5,Dark No street lights,1,1,1,0,0,0,1,5,Not at intersection,2,100,223993,N,2540794.649,2391304.497,CARDINIA,METROPOLITAN SOUTH EAST REGION,RURAL_VICTORIA,-37.97856,145.46433,3808,Dandenong Ranges National Park
925,T20090022661,15/06/09,14.15.00,3,Struck animal,2,Monday,167,STRUCK ANIMAL                        ,VCS,9,32,E,3,1,Day,1,1,1,0,0,0,1,5,Not at intersection,2,60,224019,N,2520308.772,2602791.81,MOIRA,NORTH EASTERN REGION,RURAL_VICTORIA,-36.07337,145.22546,3638,Lower Goulburn National Park
926,T20090022736,16/06/09,05.35.00,3,Struck animal,3,Tuesday,167,STRUCK ANIMAL                        ,VCS,9,32,H,5,5,Dark No street lights,1,2,0,1,0,1,1,5,Not at intersection,3,100,224055,N,2538809.844,2583906.415,SHEPPARTON,NORTH EASTERN REGION,RURAL_VICTORIA,-36.243,145.4318,3634,Lower Goulburn National Park
927,T20090023350,19/06/09,18.20.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9,31,H,9,5,Dark No street lights,1,2,1,0,0,1,1,5,Not at intersection,2,90,224150,N,2498422.72,2555631.798,CAMPASPE,NORTHERN REGION,RURAL_VICTORIA,-36.49862,144.98239,3623,Heathcote-Graytown National Park
928,T20090023974,19/06/09,18.05.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,MEL,40,263,D,8,3,Dark Street lights on,1,2,0,1,0,1,2,5,Not at intersection,3,80,224395,N,2518794.296,2428985.126,NILLUMBIK,METROPOLITAN NORTH WEST REGION,RURAL_VICTORIA,-37.63976,145.21296,3099,Kinglake National Park
929,T20090024792,12/06/09,22.10.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9,21,G,9,5,Dark No street lights,1,1,1,0,0,0,2,5,Not at intersection,2,100,224601,N,2443507.864,2617074.718,CAMPASPE,NORTHERN REGION,RURAL_VICTORIA,-35.94319,144.3739,3566,Gunbower National Park
930,T20090025447,03/07/09,23.20.00,3,Struck animal,5,Friday,167,STRUCK ANIMAL                        ,VCS,9,425,C,9,5,Dark No street lights,1,2,1,0,0,1,1,5,Not at intersection,2,100,285526,N,2463251.48,2433986.573,MELTON,METROPOLITAN NORTH WEST REGION,RURAL_VICTORIA,-37.59416,144.58385,3337,Organ Pipes National Park
931,T20090025471,04/07/09,07.40.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9,44,E,4,1,Day,1,1,1,0,0,0,1,5,Not at intersection,2,100,224836,N,2428990.141,2539817.441,BENDIGO,NORTHERN REGION,RURAL_VICTORIA,-36.63848,144.20587,3556,Greater Bendigo National Park
932,T20090025561,04/07/09,17.45.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9,96,F,5,5,Dark No street lights,1,1,0,1,0,0,1,5,Not at intersection,3,100,224856,N,2573490.643,2364144.29,BAW BAW,EASTERN REGION,RURAL_VICTORIA,-38.22122,145.83919,3818,French Island National Park
933,T20090025735,06/07/09,00.15.00,3,Struck animal,2,Monday,167,STRUCK ANIMAL                        ,VCS,9,453,C,8,5,Dark No street lights,2,4,0,1,0,3,1,5,Not at intersection,3,100,224651,N,2427013.669,2365051.591,SURF COAST,SOUTH WESTERN REGION,RURAL_VICTORIA,-38.21309,144.16666,3240,Brisbane Ranges National Park
934,T20090025952,06/07/09,18.15.00,3,Struck animal,2,Monday,167,STRUCK ANIMAL                        ,VCS,9,76,H,2,5,Dark No street lights,1,2,0,1,0,1,1,5,Not at intersection,3,100,224892,N,2410449.326,2438557.695,MOORABOOL,WESTERN REGION,RURAL_VICTORIA,-37.5494,143.98648,3352,Brisbane Ranges National Park
935,T20090026955,12/07/09,21.19.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,MEL,40,277,B,1,5,Dark No street lights,1,3,0,2,0,1,1,5,Not at intersection,3,80,225242,N,2541547.911,2427060.243,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,RURAL_VICTORIA,-37.65637,145.47089,3777,Dandenong Ranges National Park
936,T20090027686,19/07/09,09.40.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,VCS,9,44,F,8,1,Day,1,1,1,0,0,0,2,5,Not at intersection,2,100,229113,N,2438750.578,2512024.473,BENDIGO,NORTHERN REGION,RURAL_VICTORIA,-36.88964,144.31278,3551,Greater Bendigo National Park
937,T20090028665,25/07/09,22.35.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9,90,F,5,5,Dark No street lights,1,2,0,1,0,1,1,5,Not at intersection,3,100,225484,N,2312984.25,2363972.543,CORANGAMITE,SOUTH WESTERN REGION,RURAL_VICTORIA,-38.20679,142.86473,3264,Port Campbell National Park
938,T20090028776,28/07/08,12.00.00,3,Struck animal,2,Monday,167,STRUCK ANIMAL                        ,VCS,9,93,E,8,1,Day,1,1,0,1,0,0,2,5,Not at intersection,3,80,224130,N,2434116.697,2346640.481,SURF COAST,SOUTH WESTERN REGION,RURAL_VICTORIA,-38.37946,144.24609,3228,Point Nepean National Park
939,T20090029064,24/07/09,06.00.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9,609,R,11,5,Dark No street lights,1,1,0,1,0,0,2,2,T intersection,3,80,225377,N,2444861.938,2523520.726,BENDIGO,NORTHERN REGION,RURAL_VICTORIA,-36.78641,144.38218,3551,Greater Bendigo National Park
940,T20090029130,29/07/09,18.14.00,3,Struck animal,4,Wednesday,167,STRUCK ANIMAL                        ,VCS,9,32,F,8,5,Dark No street lights,1,2,0,2,0,0,1,5,Not at intersection,3,100,234160,N,2526516.242,2569115.167,SHEPPARTON,NORTH EASTERN REGION,RURAL_VICTORIA,-36.37673,145.29553,3629,Lower Goulburn National Park
941,T20090029865,03/08/09,21.45.00,3,Struck animal,2,Monday,167,STRUCK ANIMAL                        ,VCS,9,691,L,8,5,Dark No street lights,1,1,0,1,0,0,2,5,Not at intersection,3,80,225638,N,2725155.961,2379400.661,WELLINGTON,EASTERN REGION,SMALL_TOWNS,-38.05936,147.5658,3851,The Lakes National Park
942,T20090031045,12/08/09,09.35.00,3,Struck animal,4,Wednesday,167,STRUCK ANIMAL                        ,VCS,9,20,H,5,1,Day,1,1,0,1,0,0,2,5,Not at intersection,3,100,225843,N,2407175.058,2639695.248,GANNAWARRA,NORTHERN REGION,RURAL_VICTORIA,-35.7365,143.97396,3579,Gunbower National Park
943,T20090031083,12/08/09,12.10.00,3,Struck animal,4,Wednesday,167,STRUCK ANIMAL                        ,VCS,9,77,E,4,1,Day,1,1,0,1,0,0,1,5,Not at intersection,3,100,225852,N,2432035.397,2426130.081,MOORABOOL,WESTERN REGION,RURAL_VICTORIA,-37.6632,144.22964,3342,Brisbane Ranges National Park
944,T20090031557,14/08/09,20.57.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9,77,C,8,5,Dark No street lights,1,1,1,0,0,0,1,5,Not at intersection,2,100,225983,N,2420053.568,2399040.512,GOLDEN PLAINS,SOUTH WESTERN REGION,RURAL_VICTORIA,-37.90632,144.0909,3333,Brisbane Ranges National Park
945,T20090033159,27/08/09,06.15.00,3,Struck animal,5,Thursday,167,STRUCK ANIMAL                        ,VCS,9,40,H,7,5,Dark No street lights,1,1,0,1,0,0,1,5,Not at intersection,3,100,226143,N,2266325.885,2512776.373,HORSHAM,WESTERN REGION,RURAL_VICTORIA,-36.85586,142.37901,3401,Grampians National Park
946,T20090033953,02/09/09,04.10.00,3,Struck animal,4,Wednesday,167,STRUCK ANIMAL                        ,VCS,9,53,J,6,5,Dark No street lights,1,1,0,1,0,0,1,5,Not at intersection,3,100,226338,N,2184367.746,2465155.692,WEST WIMMERA,WESTERN REGION,RURAL_VICTORIA,-37.26083,141.44051,3312,Little Desert National Park
947,T20090034082,03/09/09,00.25.00,3,Struck animal,5,Thursday,167,STRUCK ANIMAL                        ,VCS,9,90,A,6,5,Dark No street lights,1,1,0,1,0,0,1,5,Not at intersection,3,100,226329,N,2285710.373,2352446.191,MOYNE,SOUTH WESTERN REGION,RURAL_VICTORIA,-38.30468,142.55007,3278,Port Campbell National Park
948,T20090035657,13/09/09,19.00.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,VCS,9,99,C,3,5,Dark No street lights,1,2,0,1,0,1,1,5,Not at intersection,3,100,226372,N,2684692.356,2379002.722,WELLINGTON,EASTERN REGION,RURAL_VICTORIA,-38.07189,147.10496,3851,Mitchell River National Park
949,T20090036082,17/09/09,11.00.00,3,Struck animal,5,Thursday,167,STRUCK ANIMAL                        ,VCS,9,45,D,7,1,Day,1,1,0,1,0,0,2,5,Not at intersection,3,999,226483,N,2477078.306,2514245.095,BENDIGO,NORTHERN REGION,RURAL_VICTORIA,-36.87134,144.74288,3523,Heathcote-Graytown National Park
950,T20090036477,11/09/09,17.45.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9,609,L,5,2,Dusk/Dawn,1,1,1,0,0,0,2,5,Not at intersection,2,100,229840,O,2441793.006,2526992.69,BENDIGO,NORTHERN REGION,RURAL_VICTORIA,-36.75494,144.34806,3551,Greater Bendigo National Park
951,T20090036533,19/09/09,19.08.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9,63,C,3,5,Dark No street lights,1,1,1,0,0,0,1,5,Not at intersection,2,100,226716,N,2599567.654,2491215.427,MANSFIELD,NORTH EASTERN REGION,RURAL_VICTORIA,-37.07389,146.11987,3722,Lake Eildon National Park
952,T20090036768,21/09/09,17.40.00,3,Struck animal,2,Monday,167,STRUCK ANIMAL                        ,VCS,9,31,B,5,1,Day,1,1,1,0,0,0,2,5,Not at intersection,2,100,226498,N,2461620.579,2584039.993,CAMPASPE,NORTHERN REGION,RURAL_VICTORIA,-36.24181,144.573,3561,Greater Bendigo National Park
953,T20090037348,25/09/09,17.55.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9,416,G,2,2,Dusk/Dawn,1,5,0,3,0,2,1,5,Not at intersection,3,100,226665,N,2488371.069,2471846.956,MITCHELL,NORTHERN REGION,RURAL_VICTORIA,-37.25364,144.8689,3764,Kinglake National Park
954,T20090038676,19/09/09,19.00.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9,84,F,5,5,Dark No street lights,1,1,0,1,0,0,2,5,Not at intersection,3,100,227108,N,2752103.103,2414380.973,EAST GIPPSLAND,EASTERN REGION,RURAL_VICTORIA,-37.73741,147.86073,3885,The Lakes National Park
955,T20090039910,02/10/09,14.00.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9,45,D,8,1,Day,1,1,0,1,0,0,2,5,Not at intersection,3,999,227162,N,2476640.12,2513321.995,BENDIGO,NORTHERN REGION,RURAL_VICTORIA,-36.87965,144.73794,3523,Heathcote-Graytown National Park
